"id" "text" "screenname" "isretweet" "retweeted" "created"
"1" "540294402053521409" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Fab7Sophia" TRUE FALSE 1417651198
"2" "540294374677299200" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "EmNuzum" TRUE FALSE 1417651191
"3" "540294333489221632" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "ed560e4ed0f94f5" TRUE FALSE 1417651181
"4" "540294295358410752" "@UPS so fed up!!! ugh!" "RachRachGold" FALSE FALSE 1417651172
"5" "540294238471077888" "@UPS when I call to get the new delivery changed, I am told that it can't be done (unless I want to pay the $5 per package or $40 a year)" "RachRachGold" FALSE FALSE 1417651159
"6" "540294142740692992" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "negus7777" TRUE FALSE 1417651136
"7" "540294113493790720" "Um I'm quite upset @UPS right now....said \"receiver was not available\" that's bullshit I've been home ALL day....so pissed off right now" "thesweetestsara" FALSE FALSE 1417651129
"8" "540294010406187008" "@AmazonHelp your site says Friday but @ups site says Monday" "sajohnson05" FALSE FALSE 1417651104
"9" "540293985399762944" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "emmadoan_" TRUE FALSE 1417651098
"10" "540293915967225856" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Pamela_Caceres_" TRUE FALSE 1417651082
"11" "540293860526542848" "@UPS @RosaAkaNana Great #BrandDevelopment This brought tears to my eyes!" "eileenmarie819" FALSE FALSE 1417651069
"12" "540293797859831808" "RT @1momof5: It's the time of year to reach out to others &amp; wish for something selfless &amp; meaningful. @UPS #WishesDelivered #ad http://t.co…" "AsMomSeesIt" TRUE FALSE 1417651054
"13" "540293797179953153" "@UPS I have said it before and I will say it again.  If I didn't have to use UPS I wouldn't.  Delivery held up because of delays on your end" "RachRachGold" FALSE FALSE 1417651054
"14" "540293703215374336" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
