"id" "text" "screenname" "isretweet" "retweeted" "created"
"1" "539931826374979586" "Santa Tracker 2014: @Google takes on Microsoft and NORAD again http://t.co/GrZ4juKVn2 The mini games are addictive" "simonlazenby" FALSE FALSE 1417564753
"2" "539931745894662144" "...dunno why, but know it wasn't me and we weren't hacked,it's internal Google,who are investigating. Gotta love @Google, they're on it." "AnikoTevvit" FALSE FALSE 1417564734
"3" "539931639694905345" "RT @google: We're helping 10,000 low-income families in New York connect to high-speed Internet at home http://t.co/GA5kAZeNsY http://t.co/…" "DigitalEconoMs" TRUE FALSE 1417564709
"4" "539931536166891520" "@google low income families don't need high speed internet. They need food, higher paying jobs, etc. But, thanks for caring anyway." "misanthrope280" FALSE FALSE 1417564684
"5" "539931511143665664" "RT @google: We're helping 10,000 low-income families in New York connect to high-speed Internet at home http://t.co/GA5kAZeNsY http://t.co/…" "arielposner" TRUE FALSE 1417564678
"6" "539931462712049664" "RT @joyclee: #hcsm across the pond! #Socialmedia, @Google, &amp; the internet are medical tx - http://t.co/TRC2oO6K8u cc @SusannahFox @Nightsco…" "GerryWieder" TRUE FALSE 1417564666
"7" "539931287289462784" "@google wins advertising. #minions http://t.co/OXChU8f9VL" "themusing" FALSE FALSE 1417564624
"8" "539931015255314432" "RT @FedericoPistono: How a nerdy kid from nowhere self-published a best-seller and got noticed by @Google CEO Larry Page and @wsj http://t.…" "walterfemiano" TRUE FALSE 1417564560
"9" "539930760816250882" "#News Professor Stephen Hawking warns development of artificial intelligence could ... - ABC Online http://t.co/5rx94eBU0O Vía @Google" "ObiWanKenobl" FALSE FALSE 1417564499
"10" "539930760057090048" "#News Obama to host new governors at White House Friday - Washington Times http://t.co/QLu4uUWcD8 Vía @Google" "ObiWanKenobl" FALSE FALSE 1417564499
"11" "539930759000104960" "#News 2 children, 1 adult killed in Tennessee school bus crash - New York Daily News http://t.co/05RyKyXRBT Vía @Google" "ObiWanKenobl" FALSE FALSE 1417564499
"12" "539930758039605248" "#News How Israel's Coalition Government Collapsed - TIME http://t.co/I07HkEzanK Vía @Google" "ObiWanKenobl" FALSE FALSE 1417564498
"13" "539930757221736448" "#News Boehner moves to push off immigration fight to 2015 - Fox News http://t.co/t9uWxMODJY Vía @Google" "ObiWanKenobl" FALSE FALSE 1417564498
"14" "539930698576973824" "RT @google: We're helping 10,000 low-income families in New York connect to high-speed Internet at home http://t.co/GA5kAZeNsY http://t.co/…" "lwilcock" TRUE FALSE 1417564484
"15" "539930564317298689" "Perfect translation, thank you @google http://t.co/YVHnuKfFnh" "mollyoloo" FALSE FALSE 1417564452
"16" "539930549544955904" "@google You are cordially invited to #India too.!" "sanjeetsalunke" FALSE FALSE 1417564449
"17" "539930426148544512" "@google support is always top notch" "AntAir267" FALSE FALSE 1417564419
"18" "539930397400776707" "RT @google: We're helping 10,000 low-income families in New York connect to high-speed Internet at home http://t.co/GA5kAZeNsY http://t.co/…" "cmhans8" TRUE FALSE 1417564412
"19" "539930344288313345" "RT @google: We're helping 10,000 low-income families in New York connect to high-speed Internet at home http://t.co/GA5kAZeNsY http://t.co/…" "kenya" TRUE FALSE 1417564400
"20" "539930221630070785" "#hcsm across the pond! #Socialmedia, @Google, &amp; the internet are medical tx - http://t.co/TRC2oO6K8u cc @SusannahFox @NightscoutProj" "joyclee" FALSE FALSE 1417564370
"21" "539930150997995520" ".@firefox update sees @Yahoo replace @google as default search option http://t.co/yQdfGdhYdP http://t.co/9ami3j0m8t @YahooTech #technology" "jbadajoz" FALSE FALSE 1417564354
"22" "539930149232189441" "RT @google: We're helping 10,000 low-income families in New York connect to high-speed Internet at home http://t.co/GA5kAZeNsY http://t.co/…" "m_kononow" TRUE FALSE 1417564353
"23" "539930078323281921" "RT @CNNMoney: If you're looking for a Ouija Board, you're not alone. It's a top trending toy on @Google http://t.co/AsHJVaklUu http://t.co/…" "crumpbb" TRUE FALSE 1417564336
"24" "539929972127694849" "RT @meloncollie: Flat #design was cool bc it's not skeuomorphic then @google came out w/ material design and i dunno lol ¯°_o)/¯ https://…" "madden_kris" TRUE FALSE 1417564311
"25" "539929953450467328" "RT @google: We're helping 10,000 low-income families in New York connect to high-speed Internet at home http://t.co/GA5kAZeNsY http://t.co/…" "adiloss" TRUE FALSE 1417564306
"26" "539929547928387584" "RT @google: We're helping 10,000 low-income families in New York connect to high-speed Internet at home http://t.co/GA5kAZeNsY http://t.co/…" "MBHDTech" TRUE FALSE 1417564210
"27" "539929431922335744" "RT @JoeyDiggsJr: Shoutout to @google translate one time. #GameChanger #LifeSaver" "yesterek" TRUE FALSE 1417564182
