"id" "text" "screenname" "isretweet" "retweeted" "created"
"1" "540652039949520897" "RT @InfoSec_Joy: 2nd @Infosecurity Leadership Summit Thanks to our sponsors @Oracle @strozfriedberg &amp; supporters @ISC2 @ISACANews http://t.…" "oracuk" TRUE FALSE 1417736465
"2" "540651789667012608" "RT @PCHosts: OpenSource: Internet of Things @Oracle Suite for #WebRTC | @ThingsExpo [#IoT] (opensource.sys-con): Share With... http://t.co/…" "webrtcdigest" TRUE FALSE 1417736406
"3" "540651440293687296" "OpenSource: Internet of Things @Oracle Suite for #WebRTC | @ThingsExpo [#IoT] (opensource.sys-con): Share With... http://t.co/KN4Z1ssFv9" "PCHosts" FALSE FALSE 1417736322
"4" "540650535834365952" "RT @franciscoassun: Internet of Things @Oracle Suite for #WebRTC | @ThingsExpo [#IoT] (opensource.sys-con): Share With Friends:  |... http:…" "webrtcdigest" TRUE FALSE 1417736107
"5" "540650329499791361" "RT @Eloqua: RT @oracle: What can we learn from @Uber and @Airbnb? New Ways To Embrace The Power Of The Crowd featuring @jowyang:
http://t.c…" "wmellaart" TRUE FALSE 1417736058
"6" "540649331485720576" "Internet of Things @Oracle Suite for #WebRTC | @ThingsExpo [#IoT] (opensource.sys-con): Share With Friends:  |... http://t.co/mYhFTnL6o7" "franciscoassun" FALSE FALSE 1417735820
"7" "540648040580022274" "RT @oracle: What can we learn from @Uber and @Airbnb? New Ways To Embrace The Power Of The Crowd featuring @jowyang:
http://t.co/TAcZ8tiUpl" "Eloqua" FALSE FALSE 1417735512
"8" "540646396009799681" "“@Oracle: Engineered Systems: thinking beyond the box, a special report via @OracleProfit - http://t.co/iseh70ZRDz”" "elsi1711" FALSE FALSE 1417735120
"9" "540645421882695680" "RT @Oracle: The Internet of Things will and is changing your company not just your products - http://t.co/CRCqGJkFWd #IoT" "nicholaspanders" TRUE FALSE 1417734887
"10" "540643821697368065" "RT @Oracle: Engineered Systems: thinking beyond the box, a special report via @OracleProfit - http://t.co/ie9FuFoipI" "DLudenal" TRUE FALSE 1417734506
"11" "540643196565340160" "RT @5thQuad: Thomas Fikentscher from @oracle Overall in #australia #bestcxlist @bestcxcompanies @flamingocx @catrionawallace http://t.co/m6…" "catrionawallace" TRUE FALSE 1417734357
"12" "540641411729989633" "RT @Oracle: Engineered Systems: thinking beyond the box, a special report via @OracleProfit - http://t.co/ie9FuFoipI" "jmehtaj" TRUE FALSE 1417733931
"13" "540641294583103488" "RT @Oracle: Engineered Systems: thinking beyond the box, a special report via @OracleProfit - http://t.co/ie9FuFoipI" "danielscarvalho" TRUE FALSE 1417733903
"14" "540640174053392384" "RT @Oracle: Engineered Systems: thinking beyond the box, a special report via @OracleProfit - http://t.co/ie9FuFoipI" "balzac13" TRUE FALSE 1417733636
"15" "540639751758696448" "RT @Oracle: Engineered Systems: thinking beyond the box, a special report via @OracleProfit - http://t.co/ie9FuFoipI" "thehrisworld" TRUE FALSE 1417733536
"16" "540639248643534848" "RT @Oracle: Engineered Systems: thinking beyond the box, a special report via @OracleProfit - http://t.co/ie9FuFoipI" "GuoQiang14" TRUE FALSE 1417733416
"17" "540638986155196416" "RT @Oracle: Engineered Systems: thinking beyond the box, a special report via @OracleProfit - http://t.co/ie9FuFoipI" "SnatchBrain" TRUE FALSE 1417733353
"18" "540638863555715072" "RT @Oracle: Engineered Systems: thinking beyond the box, a special report via @OracleProfit - http://t.co/ie9FuFoipI" "entsolinc" TRUE FALSE 1417733324
"19" "540638738942943233" "RT @Oracle: Engineered Systems: thinking beyond the box, a special report via @OracleProfit - http://t.co/ie9FuFoipI" "EnglishBex" TRUE FALSE 1417733294
"20" "540638396356771840" "RT @Oracle: Engineered Systems: thinking beyond the box, a special report via @OracleProfit - http://t.co/ie9FuFoipI" "mcmahonbar" TRUE FALSE 1417733212
"21" "540638198347476994" "RT @Oracle: 5 tips to transform your #CustomerService from okay to outstanding - http://t.co/eAHXZ682qC via @Forbes" "EnglishBex" TRUE FALSE 1417733165
